"TIME","Tov_V_degC","ControlOut_V"
0.7174336538,0.67649,4.27536
0.7181003205,0.676622,4.27536
0.7221003205,0.67741,4.27536
0.7239669872,0.677694,4.27536
0.7242336538,0.677734,4.27536
0.7267669872,0.677914,4.27536
0.7307669872,0.677864,4.27536
0.7321003205,0.677847,4.27536
0.7347669872,0.677946,4.27536
0.7374336538,0.678289,4.27536
0.7381003205,0.67842,4.27536
0.7421003205,0.679203,4.27536
0.7447669872,0.679581,4.27536
0.7454336538,0.679614,4.27536
0.7474336538,0.679714,4.27536
0.7521003205,0.679632,4.27536
0.7527669872,0.679656,4.27536
0.7547669872,0.679729,4.27536
0.7574336538,0.680071,4.27536
0.7601003205,0.680592,4.27536
0.7621003205,0.680982,4.27536
0.7647669872,0.681359,4.27536
0.7674336538,0.681489,4.27536
0.7721003205,0.681405,4.27536
0.7738336538,0.681451,4.27536
0.7742336538,0.681462,4.27536
0.7767669872,0.681735,4.27536
0.7801003205,0.682372,4.27536
0.7821003205,0.682754,4.27536
0.7847669872,0.683131,4.27536
0.7874336538,0.683261,4.27536
0.7921003205,0.683177,4.27536
0.7947669872,0.683273,4.27536
0.7974336538,0.683614,4.27536
0.8021003205,0.684522,4.27536
0.8047669872,0.684898,4.27536
0.8074336538,0.685027,4.27536
0.8094336538,0.68499,4.27536
0.8121003205,0.68494,4.27536
0.8147669872,0.685034,4.27536
0.8161669872,0.685193,4.27536
0.8165669872,0.685238,4.27536
0.8224336538,0.686342,4.27536
0.8244336538,0.686625,4.27536
0.8271003205,0.686784,4.27536
0.8297669872,0.686743,4.27536
0.8324336538,0.686701,4.27536
0.8344336538,0.68677,4.27536
0.8371003205,0.687079,4.27536
0.8424336538,0.688098,4.27536
0.8444336538,0.68838,4.27536
0.8471003205,0.688538,4.27536
0.8517669872,0.688463,4.27536
0.8524336538,0.688452,4.27536
0.8551003205,0.688573,4.27536
0.8572336538,0.68885,4.27536
0.8624336538,0.689848,4.27536
0.8644336538,0.690106,4.27536
0.8651003205,0.690193,4.27536
0.8677669872,0.690291,4.27536
0.8717669872,0.690214,4.27536
0.8724336538,0.690201,4.27536
0.8751003205,0.690322,4.27536
0.8777669872,0.690689,4.27536
0.8791003205,0.690947,4.27536
0.8824336538,0.691593,4.27536
0.8851003205,0.691936,4.27536
0.8864336538,0.691985,4.27536
0.8877669872,0.692034,4.27536
0.8924336538,0.691941,4.27536
0.8937669872,0.692001,4.27536
0.8951003205,0.692061,4.27536
0.8977669872,0.692426,4.27536
0.9011003205,0.69307,4.27536
0.9024336538,0.693328,4.27536
0.9051003205,0.69367,4.27536
0.9069669872,0.693752,4.27536
0.9072336538,0.693763,4.27536
0.9124336538,0.693667,4.27536
0.9137669872,0.693725,4.27536
0.9151003205,0.693783,4.27536
0.9177669872,0.694146,4.27536
0.9211003205,0.694786,4.27536
0.9224336538,0.695043,4.27536
0.9251003205,0.695382,4.27536
0.9277669872,0.695475,4.27536
0.9284336538,0.695461,4.27536
0.9324336538,0.695375,4.27536
0.9351003205,0.695491,4.27536
0.9357669872,0.695581,4.27536
0.9377669872,0.695852,4.27536
0.9424336538,0.696746,4.27536
0.9431003205,0.696831,4.27536
0.9451003205,0.697084,4.27536
0.9477669872,0.697176,4.27536
0.9504336538,0.697118,4.27536
0.9524336538,0.697074,4.27536
0.9551003205,0.697189,4.27536
0.9568336538,0.697409,4.27536
0.9572336538,0.69746,4.27536
0.9624336538,0.698445,4.27536
0.9631003205,0.698529,4.27536
0.9651003205,0.698783,4.27536
0.9677669872,0.698875,4.27536
0.9704336538,0.698817,4.27536
0.9724336538,0.698773,4.27536
0.9751003205,0.698888,4.27536
0.9777669872,0.699248,4.27536
0.9824336538,0.700141,4.27536
0.9851003205,0.700478,4.27536
0.9877669872,0.700568,4.27536
0.9924336538,0.700465,4.27536
0.9951003205,0.700578,4.27536
0.9977669872,0.700937,4.27536
0.9997669872,0.701319,4.27536
1.002433654,0.701827,4.27536
1.00510032,0.702163,4.27536
1.006766987,0.702232,4.27536
1.007233654,0.702252,4.27536
1.012433654,0.702143,4.27536
1.01510032,0.702254,4.27536
1.017766987,0.70261,4.27536
1.019766987,0.70299,4.27536
1.022433654,0.703496,4.27536
1.02510032,0.703829,4.27536
1.02710032,0.703894,4.27536
1.027766987,0.703916,4.27536
1.032433654,0.703806,4.27536
1.034433654,0.703888,4.27536
1.03510032,0.703915,4.27536
1.037766987,0.704271,4.27536
1.041766987,0.705028,4.27536
1.042433654,0.705155,4.27536
1.04510032,0.705487,4.27536
1.047766987,0.705573,4.27536
1.04910032,0.705541,4.27536
1.052433654,0.705461,4.27536
1.05510032,0.705569,4.27536
1.056433654,0.705736,4.27536
1.057233654,0.705836,4.27536
1.061766987,0.706685,4.27536
1.062433654,0.706809,4.27536
1.06510032,0.707142,4.27536
1.067766987,0.707228,4.27536
1.06910032,0.707197,4.27536
1.072433654,0.707117,4.27536
1.07510032,0.707226,4.27536
1.076433654,0.707403,4.27536
1.077766987,0.70758,4.27536
1.082433654,0.708463,4.27536
1.083766987,0.708629,4.27536
1.08510032,0.708795,4.27536
1.087766987,0.70888,4.27536
1.09110032,0.708799,4.27536
1.092433654,0.708767,4.27536
